Model,Scenario,Region,Variable,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,World,Final Energy,EJ/yr,,331.2633,362.4506,411.9449,448.4144,461.2416,475.1821,466.2532,465.3263,478.8103,510.486,539.8259,561.0287,,604.9817,,666.9754,,721.7062,,765.6993
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,World,Final Energy,EJ/yr,,331.2633,362.4506,411.9449,446.7097,452.4572,458.0069,453.2343,461.167,482.4932,510.4008,536.5681,557.1999,,601.2399,,664.025,,714.1069,,755.9782
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,World,Final Energy,EJ/yr,,331.2633,362.4506,411.9449,446.7097,403.0237,371.9643,376.7672,404.9597,427.5522,451.4457,476.4201,501.1895,,566.7983,,656.2677,,737.8585,,808.8871
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,World,Final Energy,EJ/yr,,331.2633,362.4506,411.9449,451.3081,475.6642,505.5298,515.3738,519.7277,527.5396,551.2443,579.7979,599.8624,,636.6835,,694.4176,,751.3406,,802.8897
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,World,Final Energy,EJ/yr,,331.2633,362.4506,411.9449,446.7097,453.299,467.1232,488.2644,516.1443,543.7097,567.6756,591.5699,609.6471,,646.801,,702.9974,,754.1688,,807.3553
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,World,Final Energy,EJ/yr,,331.2633,362.4506,411.9449,448.4144,461.2416,475.1821,490.417,508.2575,525.0311,549.0948,576.7011,596.6553,,632.8026,,688.4783,,737.1172,,784.156
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,World,Final Energy,EJ/yr,,331.2633,362.4506,411.9449,446.7097,452.4572,458.0069,471.4927,493.6826,519.1069,544.6173,571.722,591.9375,,629.8755,,684.2896,,729.3878,,774.7865
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,World,Final Energy,EJ/yr,,331.2633,362.4506,411.9449,451.3081,475.6642,505.5298,471.3058,448.0262,453.2133,478.6643,504.0972,527.0006,,580.594,,654.711,,731.1064,,796.9974
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,World,Final Energy,EJ/yr,,331.2633,362.4506,411.9449,446.7097,441.722,441.2437,450.9653,477.8122,503.1595,527.4539,546.1579,560.7597,,602.1856,,672.1369,,730.6438,,786.421
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,World,Final Energy,EJ/yr,,331.2633,362.4506,411.9449,448.4144,461.2416,475.1821,456.3765,448.1491,460.4774,487.1855,511.6438,532.5305,,583.3368,,651.3811,,709.2196,,756.4389
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,World,Final Energy,EJ/yr,,331.2633,362.4506,411.9449,446.7097,452.4572,458.0069,446.6613,448.4311,466.8866,490.9724,513.2781,532.6759,,581.2262,,649.0192,,701.6096,,746.8237
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Def,World,Final Energy,EJ/yr,,331.2633,372.8805,431.2621,434.7234,437.135,450.1343,477.3364,507.1962,533.5794,557.5177,574.9731,589.8028,,629.8581,,694.7172,,748.0621,,801.6488
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Sust,World,Final Energy,EJ/yr,,331.2633,372.8805,431.2621,393.6448,372.7438,392.2019,419.7265,446.3377,474.059,497.9113,515.6385,525.7893,,542.5778,,565.2954,,567.1908,,577.2442
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_early,World,Final Energy,EJ/yr,,331.2633,372.8805,431.2621,389.6559,375.9205,401.1379,436.957,477.4997,512.1329,539.0668,561.3575,581.4051,,631.1984,,693.1466,,744.5702,,796.8851
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_lifesty,World,Final Energy,EJ/yr,,331.2633,372.8805,431.2621,433.6816,429.0027,435.7593,458.7186,481.8065,501.455,518.9535,532.1522,538.9211,,548.4103,,568.4299,,575.5345,,588.3789
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_regul,World,Final Energy,EJ/yr,,331.2633,372.8805,431.2621,428.9531,425.5113,434.4776,459.5183,487.8882,512.7707,535.1764,554.109,569.0074,,607.6177,,671.9659,,719.2399,,769.2737
REMIND-MAgPIE 1.7-3.0,SMP_2C_Def,World,Final Energy,EJ/yr,,331.2633,372.8805,431.2621,449.7331,462.5204,484.2076,513.0868,541.1981,566.8896,588.932,611.6213,628.958,,661.3875,,713.513,,762.0345,,816.1398
REMIND-MAgPIE 1.7-3.0,SMP_2C_Sust,World,Final Energy,EJ/yr,,331.2633,372.8805,431.2621,414.1465,403.8851,422.6957,452.5522,482.5268,506.6474,530.2976,548.7576,560.5174,,576.0212,,594.7783,,589.0661,,590.7728
REMIND-MAgPIE 1.7-3.0,SMP_2C_early,World,Final Energy,EJ/yr,,331.2633,372.8805,431.2621,411.8119,409.0245,439.2961,473.5889,509.5763,543.9191,576.0707,601.9283,622.0131,,662.1023,,716.9133,,762.3728,,812.8929
REMIND-MAgPIE 1.7-3.0,SMP_2C_lifesty,World,Final Energy,EJ/yr,,331.2633,372.8805,431.2621,445.8259,446.9633,464.5524,489.242,514.5349,533.1976,547.9003,559.3905,567.1676,,576.6756,,587.6856,,585.3218,,592.2472
REMIND-MAgPIE 1.7-3.0,SMP_2C_regul,World,Final Energy,EJ/yr,,331.2633,372.8805,431.2621,444.6378,452.6584,471.7739,497.1158,524.2116,547.9711,570.7526,592.625,607.664,,637.7722,,694.2805,,739.8861,,786.9991
REMIND-MAgPIE 1.7-3.0,SMP_REF_Def,World,Final Energy,EJ/yr,,331.2633,372.8805,431.5732,476.0455,514.0433,553.0337,595.5527,633.5377,666.1585,698.0572,733.8922,756.2993,,804.7931,,873.1584,,906.3357,,952.8613
REMIND-MAgPIE 1.7-3.0,SMP_REF_Sust,World,Final Energy,EJ/yr,,331.2633,362.2106,406.4482,439.0104,461.7766,490.3961,529.7541,569.3727,602.9522,631.7696,656.5828,669.2039,,692.7024,,709.5862,,684.2623,,679.8983
WITCH-GLOBIOM 3.1,SSP1-19,World,Final Energy,EJ/yr,,295.7256381,333.1648026,,381.3867483,,267.6453778,,292.1133636,,336.8524385,,399.130981,,448.0073603,,485.5712507,,494.1992123,,491.5074507
WITCH-GLOBIOM 3.1,SSP1-26,World,Final Energy,EJ/yr,,295.7256381,333.1648026,,412.2753519,,345.3438259,,401.1201962,,446.0286158,,472.7784036,,497.2659586,,514.3061629,,521.6243168,,510.3725933
WITCH-GLOBIOM 3.1,SSP1-34,World,Final Energy,EJ/yr,,295.7256381,333.1648026,,411.6064979,,435.1581044,,478.9636296,,514.0874139,,531.636233,,529.6713314,,515.3363487,,497.0839471,,474.7808854
WITCH-GLOBIOM 3.1,SSP1-45,World,Final Energy,EJ/yr,,295.7256381,333.1648026,,406.8216439,,474.269759,,534.2698602,,576.3791132,,596.5410229,,598.0065974,,577.7516371,,553.6358686,,521.4281195
WITCH-GLOBIOM 3.1,SSP1-Baseline,World,Final Energy,EJ/yr,,295.7264082,333.1651178,,408.359753,,469.0878825,,542.7778907,,593.6669993,,616.6838277,,622.3001297,,605.5080761,,585.2036773,,552.6947148
WITCH-GLOBIOM 3.1,SSP2-26,World,Final Energy,EJ/yr,,295.7264082,333.1651178,,421.8817498,,355.9496423,,401.8961565,,444.0153447,,485.6540903,,542.9095444,,600.1537326,,657.350386,,690.4543732
WITCH-GLOBIOM 3.1,SSP2-34,World,Final Energy,EJ/yr,,295.7264082,333.1651178,,430.544024,,436.7311051,,479.4534542,,516.5975953,,551.0876877,,592.3510631,,630.7906869,,676.3357293,,692.946028
WITCH-GLOBIOM 3.1,SSP2-45,World,Final Energy,EJ/yr,,295.7264082,333.1651178,,431.6114647,,486.5900873,,543.8601188,,584.1321124,,624.1152658,,668.3426077,,702.382055,,740.3749107,,772.9444751
WITCH-GLOBIOM 3.1,SSP2-60,World,Final Energy,EJ/yr,,295.7264082,333.1651178,,430.0310503,,516.6413747,,591.8829555,,647.6464846,,697.4088849,,743.3461105,,783.0569008,,829.9064362,,867.8850034
WITCH-GLOBIOM 3.1,SSP2-Baseline,World,Final Energy,EJ/yr,,295.7280179,333.1660636,,437.6884292,,532.1755448,,609.6050672,,680.044363,,742.5043093,,799.5115293,,846.9814424,,895.1042997,,928.2630731
WITCH-GLOBIOM 3.1,SSP3-34,World,Final Energy,EJ/yr,,295.7256381,333.1648026,,432.6699396,,415.3807878,,434.8582642,,453.7271207,,461.893901,,485.3073503,,510.5749959,,541.7394788,,570.9752138
WITCH-GLOBIOM 3.1,SSP3-45,World,Final Energy,EJ/yr,,295.7256381,333.1648026,,456.5261776,,504.1424138,,536.6025523,,547.2700134,,540.0257855,,549.4355837,,556.2154108,,567.8841091,,580.4987568
WITCH-GLOBIOM 3.1,SSP3-60,World,Final Energy,EJ/yr,,295.7256381,333.1648026,,460.1128895,,552.0580855,,610.5382738,,631.2592662,,625.8042361,,633.3240564,,636.12287,,649.0944182,,645.8399177
WITCH-GLOBIOM 3.1,SSP3-Baseline,World,Final Energy,EJ/yr,,295.7264082,333.1651178,,470.8134496,,575.5367498,,639.1046082,,680.6788824,,702.3455797,,730.4389039,,748.3951823,,774.4764432,,788.7624303
WITCH-GLOBIOM 3.1,SSP4-19,World,Final Energy,EJ/yr,,295.7256381,333.1648026,,398.6951913,,298.2991308,,315.6046247,,347.1252872,,393.9529302,,425.5575146,,441.7711371,,457.1262188,,471.6227086
WITCH-GLOBIOM 3.1,SSP4-26,World,Final Energy,EJ/yr,,295.7256381,333.1648026,,435.4634551,,404.0201562,,453.3823448,,500.5722029,,529.4875785,,542.3049411,,550.8559716,,552.8839863,,536.4329163
WITCH-GLOBIOM 3.1,SSP4-34,World,Final Energy,EJ/yr,,295.7256381,333.1648026,,431.7858182,,475.8982623,,518.4373206,,554.022017,,573.6653296,,586.9181981,,587.2248747,,581.4533194,,564.8885202
WITCH-GLOBIOM 3.1,SSP4-45,World,Final Energy,EJ/yr,,295.7256381,333.1648026,,427.311906,,507.0626908,,561.8396318,,596.6010504,,620.5098121,,628.9566103,,623.9881553,,618.4711014,,606.7856304
WITCH-GLOBIOM 3.1,SSP4-60,World,Final Energy,EJ/yr,,295.7256381,333.1648026,,422.4478413,,514.8343534,,582.0226885,,632.2571125,,657.2511299,,669.0342799,,664.4060092,,659.1663253,,651.7335284
WITCH-GLOBIOM 3.1,SSP4-Baseline,World,Final Energy,EJ/yr,,295.7264082,333.1651178,,426.1094568,,498.9300878,,565.3656429,,610.1172031,,631.7323763,,644.9635218,,646.4966107,,646.4059318,,648.9873756
WITCH-GLOBIOM 3.1,SSP5-34,World,Final Energy,EJ/yr,,295.7256381,333.1648026,,414.8439748,,375.1238239,,467.9625487,,565.2391116,,645.975451,,725.2566988,,807.9179545,,905.0860362,,961.4200192
WITCH-GLOBIOM 3.1,SSP5-45,World,Final Energy,EJ/yr,,295.7256381,333.1648026,,422.1887985,,447.6434582,,550.4571662,,638.9819172,,713.6415325,,784.7185225,,851.9060227,,903.8559417,,932.7964416
WITCH-GLOBIOM 3.1,SSP5-60,World,Final Energy,EJ/yr,,295.7256381,333.1648026,,424.8320866,,508.7678278,,632.3741319,,723.5739454,,799.2518948,,866.5771851,,924.4114511,,982.5697897,,1003.847268
WITCH-GLOBIOM 3.1,SSP5-Baseline,World,Final Energy,EJ/yr,,295.7264082,333.1651178,,437.0008927,,556.0709446,,712.4663438,,852.1326557,,954.7003629,,1031.745394,,1090.926635,,1142.167892,,1159.618032
WITCH-GLOBIOM 4.2,ADVANCE_2020_1.5C-2100,World,Final Energy,EJ/yr,,300.294034,342.7340134,375.0736323,414.8202545,357.0468853,338.7818037,332.9493456,347.3745086,374.4900927,401.4092986,423.4455274,444.8915656,465.2216197,491.2284079,520.5942509,545.1773011,569.2627851,592.1669031,612.2135288,630.2297064
WITCH-GLOBIOM 4.2,ADVANCE_2020_Med2C,World,Final Energy,EJ/yr,,300.294034,342.7340134,375.0736323,414.8202545,396.2862066,414.9958448,436.6419567,462.9162588,491.3492883,521.3824619,548.8651615,578.1409342,603.6503736,630.1668783,657.9680457,680.0725369,700.9664517,718.4706306,726.4314909,726.9646591
WITCH-GLOBIOM 4.2,ADVANCE_2020_WB2C,World,Final Energy,EJ/yr,,300.294034,342.7340134,375.0736323,414.8202545,363.5372005,367.7838002,388.8278363,411.9286262,439.832156,469.447777,495.9713758,521.5972672,544.3461937,568.2779812,593.8412783,610.4580266,628.5555304,648.3534197,661.7818956,671.0769405
WITCH-GLOBIOM 4.2,ADVANCE_2030_Med2C,World,Final Energy,EJ/yr,,300.294034,342.7340134,375.0736323,414.8202545,438.0384005,471.135044,449.0057024,448.8333485,475.5358137,503.9736717,533.9819146,562.050174,587.6349033,614.2480866,642.7573679,665.74671,689.3757918,711.3097123,721.6725947,723.0754503
WITCH-GLOBIOM 4.2,ADVANCE_2030_Price1.5C,World,Final Energy,EJ/yr,,300.294034,342.7340134,375.0736323,414.8202545,438.0384005,471.135044,433.9312224,413.7783957,416.8562823,432.2493174,453.2859949,480.8709562,498.5967003,517.3342193,542.806118,565.6931764,590.1986546,612.2197764,627.8673458,640.357442
WITCH-GLOBIOM 4.2,ADVANCE_2030_WB2C,World,Final Energy,EJ/yr,,300.294034,342.7340134,375.0736323,414.8202545,438.0384005,471.135044,434.8313709,417.1513216,422.7178678,441.6563592,466.8480694,495.2652784,519.4421286,545.1341866,570.6313388,589.7247917,607.7384539,626.1738148,640.3627338,652.642845
WITCH-GLOBIOM 4.2,ADVANCE_INDC,World,Final Energy,EJ/yr,,300.294034,342.7340134,375.0736323,414.8202545,438.0384005,471.135044,522.2084497,550.4016715,585.5102306,618.2162374,654.4811175,685.6765479,714.7902117,744.5522882,771.8177901,797.5563063,825.3830572,849.6353466,868.0590292,880.573916
WITCH-GLOBIOM 4.2,ADVANCE_NoPolicy,World,Final Energy,EJ/yr,,300.294034,342.7340134,380.752203,437.5161561,489.4615077,533.935572,575.1377185,614.526272,652.9026113,690.3878359,725.4025899,758.5598763,788.4192403,818.4411378,848.7691028,877.6596153,903.5360064,920.4276649,936.738977,944.1400557
WITCH-GLOBIOM 4.2,ADVANCE_Reference,World,Final Energy,EJ/yr,,300.294034,342.7340134,373.3053859,416.3754901,470.0621005,516.3334084,557.3510182,591.3078682,627.1744897,657.7663887,687.7212442,717.7550408,746.9512555,776.6042623,807.3097372,832.9749499,855.3595568,878.4235176,897.0880097,904.2607912
WITCH-GLOBIOM 4.4,CD-LINKS_INDCi,World,Final Energy,EJ/yr,,289.8051365,316.926626,332.6710374,337.6688285,351.0973169,358.438576,390.4188344,415.216044,439.0431667,460.6832312,,514.5370462,,555.7686304,,593.7276423,,633.3812731,,679.6552447
WITCH-GLOBIOM 4.4,CD-LINKS_NPi,World,Final Energy,EJ/yr,,289.8051365,316.926626,332.757627,344.7331861,378.214415,405.9560437,429.2353405,452.447404,474.585554,494.8389106,,548.2757816,,584.4390739,,618.8647378,,657.5281461,,695.7586246
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1000,World,Final Energy,EJ/yr,,289.8051365,316.926626,332.757627,344.7331861,299.6349955,283.745725,281.979758,285.7121215,299.8117443,316.4273947,,363.0193866,,405.4282043,,429.7593961,,450.6000235,,481.1525654
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,World,Final Energy,EJ/yr,,289.8051365,316.926626,332.757627,344.7331861,328.9602767,323.3345631,321.8626955,328.6088233,342.3856542,357.9360959,,392.2587226,,426.2753471,,455.1599254,,491.4163159,,521.5025324
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,World,Final Energy,EJ/yr,,289.8051365,316.926626,332.757627,344.7331861,289.3182404,257.4140929,244.8166459,247.9356236,264.0153818,288.1675007,,334.0827302,,368.7146071,,398.195597,,423.2088493,,445.9315285
WITCH-GLOBIOM 4.4,CD-LINKS_NoPolicy,World,Final Energy,EJ/yr,,289.8051365,316.926626,333.5991182,354.2568072,386.5546164,414.6708476,439.1147035,461.5633512,483.3648866,503.1546893,,556.5185865,,591.8812966,,626.8282979,,664.7970364,,697.3928013
© IAMC 1.5°C Scenario Explorer hosted by IIASA https://data.ene.iiasa.ac.at/iamc-1.5c-explorer,,,,,,,,,,,,,,,,,,,,,,,,,
